DetailID,BuySellNo,GradeID,InvoiceDesc,SWeight,SWeightUOM,SPrice,SPriceUOM,SAmount,PPrice,PUOM,PAmount,PWeight,PWeightUOM,RejectedSrcBuySellNo,SPO_ID,Specifications,SCurrencyCd,SFxAmount,PCurrencyCd,PFxAmount,BasisWt,BasisWtUOM,Color,Acid_Alkaline,InvClass,Diameter,DiameterUOM,RollWd,RollWdUOM,CoreSize,Caliper,SheetSize,SheetSizeUOM,SheetGrain,SealNo,IsMSF,IsPMSF,Mill,Brand,Finish,JobLot,MWeight,WarehouseLocation,WarehouseBin,DesignatedCpID,LinearLen,NoSheets,SPo,PPo,ForeignID,SMSFPrice,PMSFPrice,LotNo,UnitType,Units,RelNo,RollNo,ContainerNo,CoreSizeUOM,Condition,SheetSizeWd,SpeciesID,Comment,LengthUOM,WoodThickness,WoodWidth,WoodSzUOM,WoodLength,WoodLengthUOM,WoodGrade,WoodGrain,PPO_ID,GrossMT,AirDryPct,MoisturePct,CRVPrice,CRVPriceUOM,CRVWt,CRVWtUOM,CRVRefundAmt,CRVProcFeePrc,CRVProcFeeUOM,CRVProcFeeAmt,CRVUseRefundQty,CRVAdminFeeAmt,DesignatedSONO,UseAvgBaleWt,TareWt,TareWtPerUnit,TareWtUnitType,TareWtUnits,TareWt2,TareWtPerUnit2,TareWtUnitType2,TareWtUnits2,GrossWt,MSF,IsPerEachCnv,PerEachCnvPrice,ChkPrinted,IsReserved,IsReceived,IsItemReceived
7505,043015INVADJ,"721            ",LDPE MIXED FILM,523.000000000000,L,0.00000,L,0.00,0.22400000000000,L,117.08,523.000000000000,"L         ","NULL        ",NULL,,USD,0.00,USD,117.08,0,"   ","          ","    ","          ",0,"  ",0,"  ",0.0000,"0                        ",,"  ","            ",,F," ","                              ","                              ","                              ",0,0.00000,"                    ","                    ","            ","0              ",0,"               ","               ",NULL,0,0,"                         ",A,1.00000,"                         ","                         ","                              ","  ","               ","          ","            ",,,0,0,"  ",0,"  ",,,NULL,0.00000,0.0000,0.0000,0.00000," ",0.00000," ",0.00,0.00000," ",0.00,1,0.00,"               ",0.00000,0.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00000,0.00000,0,NULL,NULL,NULL,NULL,NULL
7506,043015INVADJ,"48             ",LDPE 99% Clear Stretch Film,475.000000000000,L,0.00000,L,0.00,0.26900000000000,L,127.62,475.000000000000,"L         ","NULL        ",NULL,,USD,0.00,USD,127.62,0,"   ","          ","    ","          ",0,"  ",0,"  ",0.0000,"0                        ",,"  ","            ",,F," ","                              ","                              ","                              ",0,0.00000,"                    ","                    ","            ","0              ",0,"               ","               ",NULL,0,0,"                         ",B,1.00000,"                         ","                         ","                              ","  ","               ","          ","            ",,,0,0,"  ",0,"  ",,,NULL,0.00000,0.0000,0.0000,0.00000," ",0.00000," ",0.00,0.00000," ",0.00,1,0.00,"               ",0.00000,0.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00000,0.00000,0,NULL,NULL,NULL,NULL,NULL
7507,043015INVADJ,"41             ",LDPE 99%  + .02,1017.000000000000,L,0.00000,L,0.00,0.31000000000000,L,315.71,1017.000000000000,"L         ","NULL        ",NULL,,USD,0.00,USD,315.71,0,"   ","          ","    ","          ",0,"  ",0,"  ",0.0000,"0                        ",,"  ","            ",,F," ","                              ","                              ","                              ",0,0.00000,"                    ","                    ","            ","0              ",0,"               ","               ",NULL,0,0,"                         ",B,1.00000,"                         ","                         ","                              ","  ","               ","          ","            ",,,0,0,"  ",0,"  ",,,NULL,0.00000,0.0000,0.0000,0.00000," ",0.00000," ",0.00,0.00000," ",0.00,1,0.00,"               ",0.00000,0.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00000,0.00000,0,NULL,NULL,NULL,NULL,NULL
7508,043015INVADJ,"41             ",LDPE 99% Clear Stretch FIlm,2280.000000000000,L,0.00000,L,0.00,0.29000000000000,L,661.83,2280.000000000000,"L         ","NULL        ",NULL,PO# TNT012114,USD,0.00,USD,661.83,0,"   ","          ","    ","          ",0,"  ",0,"  ",0.0000,"0                        ",,"  ","            ",," ",F,"                              ","                              ","                              ",0,0.00000,"                    ","                    ","            ","0              ",0,"               ","               ",NULL,0,0,"                         ",B,1.00000,"                         ","                         ","                              ","  ","               ","          ","            ",,,0,0,"  ",0,"  ",,,NULL,0.00000,0.0000,0.0000,0.00000," ",0.00000," ",0.00,0.00000," ",0.00,1,0.00,"               ",0.00000,0.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00000,0.00000,0,NULL,NULL,NULL,NULL,NULL
7510,043015INVADJ,"699            ",HDPE Drums (Blue / White),4020.000000000000,L,0.00000,L,0.00,0.18800000000000,L,756.57,4020.000000000000,"L         ","NULL        ",NULL,PO# TNT012114,USD,0.00,USD,756.57,0,"   ","          ","    ","          ",0,"  ",0,"  ",0.0000,"0                        ",,"  ","            ",,F," ","                              ","                              ","                              ",0,0.00000,"                    ","                    ","            ","0              ",0,"               ","               ",NULL,0,0,"                         ",B,3.00000,"                         ","                         ","                              ","  ","               ","          ","            ",,,0,0,"  ",0,"  ",,,NULL,0.00000,0.0000,0.0000,0.00000," ",0.00000," ",0.00,0.00000," ",0.00,1,0.00,"               ",0.00000,0.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00000,0.00000,0,NULL,NULL,NULL,NULL,NULL
7511,043015INVADJ,"19             ",Electronic Plastic Housing - Grade C (Dark Colors),1940.000000000000,L,0.00000,L,0.00,0.18400000000000,L,357.90,1940.000000000000,"L         ","NULL        ",NULL,PO# TNT012114,USD,0.00,USD,357.90,0,"   ","          ","    ","          ",0,"  ",0,"  ",0.0000,"0                        ",,"  ","            ",," ",F,"                              ","                              ","                              ",0,0.00000,"                    ","                    ","            ","0              ",0,"               ","               ",NULL,0,0,"                         ",B,1.00000,"                         ","                         ","                              ","  ","               ","          ","            ",,,0,0,"  ",0,"  ",,,NULL,0.00000,0.0000,0.0000,0.00000," ",0.00000," ",0.00,0.00000," ",0.00,1,0.00,"               ",0.00000,0.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00000,0.00000,0,NULL,NULL,NULL,NULL,NULL
7558,050615ADJINV,"48             ",LDPE 99% Clear Stretch Film,4328.000000000000,L,0.00000,L,0.00,0.23500000000000,L,1016.92,4328.000000000000,"L         ","NULL        ",NULL,,USD,0.00,USD,1016.92,0,"   ","          ","    ","          ",0,"  ",0,"  ",0.0000,"0                        ",,"  ","            ",,F," ","                              ","                              ","                              ",0,0.00000,"                    ","                    ","            ","0              ",0,"               ","               ",NULL,0,0,"                         ",B,0.00000,"                         ","                         ","                              ","  ","               ","          ","            ",,,0,0,"  ",0,"  ",,,NULL,0.00000,0.0000,0.0000,0.00000," ",0.00000," ",0.00,0.00000," ",0.00,1,0.00,"               ",0.00000,0.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00000,0.00000,0,NULL,NULL,NULL,NULL,NULL
7559,050615ADJINV,"801            ",PA/ PP/ PE/ PU Tubes (Pneumatic Hoses),1324.000000000000,L,0.00000,L,0.00,0.07500000000000,L,99.25,1324.000000000000,"L         ","NULL        ",NULL,,USD,0.00,USD,99.25,0,"   ","          ","    ","          ",0,"  ",0,"  ",0.0000,"0                        ",,"  ","            ",,F," ","                              ","                              ","                              ",0,0.00000,"                    ","                    ","            ","0              ",0,"               ","               ",NULL,0,0,"                         ",B,1.00000,"                         ","                         ","                              ","  ","               ","          ","            ",,,0,0,"  ",0,"  ",,,NULL,0.00000,0.0000,0.0000,0.00000," ",0.00000," ",0.00,0.00000," ",0.00,1,0.00,"               ",0.00000,0.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00000,0.00000,0,NULL,NULL,NULL,NULL,NULL
7560,050615ADJINV,"50             ",LDPE Boat Wrap,5680.000000000000,L,0.00000,L,0.00,0.09000000000000,L,511.20,5680.000000000000,"L         ","NULL        ",NULL,,USD,0.00,USD,511.20,0,"   ","          ","    ","          ",0,"  ",0,"  ",0.0000,"0                        ",,"  ","            ",,F," ","                              ","                              ","                              ",0,0.00000,"                    ","                    ","            ","0              ",0,"               ","               ",NULL,0,0,"                         ",B,0.00000,"                         ","                         ","                              ","  ","               ","          ","            ",,,0,0,"  ",0,"  ",,,NULL,0.00000,0.0000,0.0000,0.00000," ",0.00000," ",0.00,0.00000," ",0.00,1,0.00,"               ",0.00000,0.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00000,0.00000,0,NULL,NULL,NULL,NULL,NULL
7561,050615ADJINV,"113            ",PP Supersacs - Grade A (PORTS 2),10880.000000000000,L,0.00000,L,0.00,0.13000000000000,L,1414.40,10880.000000000000,"L         ","NULL        ",NULL,,USD,0.00,USD,1414.40,0,"   ","          ","    ","          ",0,"  ",0,"  ",0.0000,"0                        ",,"  ","            ",,F," ","                              ","                              ","                              ",0,0.00000,"                    ","                    ","            ","0              ",0,"               ","               ",NULL,0,0,"                         ",B,1.00000,"                         ","                         ","                              ","  ","               ","          ","            ",,,0,0,"  ",0,"  ",,,NULL,0.00000,0.0000,0.0000,0.00000," ",0.00000," ",0.00,0.00000," ",0.00,1,0.00,"               ",0.00000,0.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00000,0.00000,0,NULL,NULL,NULL,NULL,NULL
4820,071814INVADJ,"41             ",LDPE 99%  + .03,161.000000000000,L,0.00000,L,0.00,0.27900000000000,L,44.91,161.000000000000,"L         ","NULL        ",NULL,,USD,0.00,USD,44.91,0,"   ","          ","    ","          ",0,"  ",0,"  ",0.0000,"0                        ",,"  ","            ",,F," ","                              ","                              ","                              ",0,0.00000,"                    ","                    ","            ","0              ",0,"               ","               ",NULL,0,0,"                         ",B,6.00000,"                         ","                         ","                              ","  ","               ","          ","            ",,,0,0,"  ",0,"  ",,,NULL,0.00000,0.0000,0.0000,0.00000," ",0.00000," ",0.00,0.00000," ",0.00,1,0.00,"               ",0.00000,0.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00000,0.00000,NULL,NULL,NULL,NULL,NULL,NULL
4821,071814INVADJ,"109            ",PP Pink Film,195.000000000000,L,0.00000,L,0.00,0.15300000000000,L,29.74,195.000000000000,"L         ","NULL        ",NULL,PO# 10667,USD,0.00,USD,29.74,0,"   ","          ","    ","          ",0,"  ",0,"  ",0.0000,"0                        ",,"  ","            ",," ",F,"                              ","                              ","                              ",0,0.00000,"                    ","                    ","            ","0              ",0,"               ","               ",NULL,0,0,"                         ",B,1.00000,"                         ","                         ","                              ","  ","               ","          ","            ",,,0,0,"  ",0,"  ",,,NULL,0.00000,0.0000,0.0000,0.00000," ",0.00000," ",0.00,0.00000," ",0.00,1,0.00,"               ",0.00000,0.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00000,0.00000,NULL,NULL,NULL,NULL,NULL,NULL
4822,071814INVADJ,"41             ",LDPE 99%  + .01,240.000000000000,L,0.00000,L,0.00,0.28800000000000,L,69.00,240.000000000000,"L         ","NULL        ",NULL,PO# 10667,USD,0.00,USD,69.00,0,"   ","          ","    ","          ",0,"  ",0,"  ",0.0000,"0                        ",,"  ","            ",,F," ","                              ","                              ","                              ",0,0.00000,"                    ","                    ","            ","0              ",0,"               ","               ",NULL,0,0,"                         ",B,1.00000,"                         ","                         ","                              ","  ","               ","          ","            ",,,0,0,"  ",0,"  ",,,NULL,0.00000,0.0000,0.0000,0.00000," ",0.00000," ",0.00,0.00000," ",0.00,1,0.00,"               ",0.00000,0.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00000,0.00000,NULL,NULL,NULL,NULL,NULL,NULL
4823,071814INVADJ,"41             ",LDPE 99%  + .01,418.000000000000,L,0.00000,L,0.00,0.29600000000000,L,123.53,418.000000000000,"L         ","NULL        ",NULL,PO# 10667,USD,0.00,USD,123.53,0,"   ","          ","    ","          ",0,"  ",0,"  ",0.0000,"0                        ",,"  ","            ",,F," ","                              ","                              ","                              ",0,0.00000,"                    ","                    ","            ","0              ",0,"               ","               ",NULL,0,0,"                         ",B,1.00000,"                         ","                         ","                              ","  ","               ","          ","            ",,,0,0,"  ",0,"  ",,,NULL,0.00000,0.0000,0.0000,0.00000," ",0.00000," ",0.00,0.00000," ",0.00,1,0.00,"               ",0.00000,0.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00000,0.00000,NULL,NULL,NULL,NULL,NULL,NULL
4824,071814INVADJ,"41             ",LDPE 99%  + .01,620.000000000000,L,0.00000,L,0.00,0.30000000000000,L,186.21,620.000000000000,"L         ","NULL        ",NULL,PO# 10667,USD,0.00,USD,186.21,0,"   ","          ","    ","          ",0,"  ",0,"  ",0.0000,"0                        ",,"  ","            ",,F," ","                              ","                              ","                              ",0,0.00000,"                    ","                    ","            ","0              ",0,"               ","               ",NULL,0,0,"                         ",B,1.00000,"                         ","                         ","                              ","  ","               ","          ","            ",,,0,0,"  ",0,"  ",,,NULL,0.00000,0.0000,0.0000,0.00000," ",0.00000," ",0.00,0.00000," ",0.00,1,0.00,"               ",0.00000,0.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00000,0.00000,NULL,NULL,NULL,NULL,NULL,NULL
4825,071814INVADJ,"1120           ",SPC-A (Small Plastic Containers: Grade A),860.000000000000,L,0.00000,L,0.00,0.03300000000000,L,28.74,860.000000000000,"L         ","NULL        ",NULL,PO# 10667,USD,0.00,USD,28.74,0,"   ","          ","    ","          ",0,"  ",0,"  ",0.0000,"0                        ",,"  ","            ",,F," ","                              ","                              ","                              ",0,0.00000,"                    ","                    ","            ","0              ",0,"               ","               ",NULL,0,0,"                         ",B,1.00000,"                         ","                         ","                              ","  ","               ","          ","            ",,,0,0,"  ",0,"  ",,,NULL,0.00000,0.0000,0.0000,0.00000," ",0.00000," ",0.00,0.00000," ",0.00,1,0.00,"               ",0.00000,0.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00000,0.00000,NULL,NULL,NULL,NULL,NULL,NULL
18911,"10000       ","887            ",LDPE Grade A Film,40000.000000000000,L,0.14000,L,5600.00,0.07000000000000,L,2800.00,40000.000000000000,"L         ","NULL        ",32841,No Pellets - Must Be Dry!,USD,5600.00,USD,2800.00,0,"   ","Clear     ","    ","          ",0,"  ",0,"  ",0.0000,"0                        ",,"  ","            ",SEAL123," ",F,"                              ","                              ","Bales                         ",0,0.00000,"                    ","                    ","            ","0              ",0,"TEST_SO1       ","5186           ",NULL,0,0,"                         ",X,1.00000,"BKGNUMBER                ","                         ","CONT123                       ","  ","Clean          ","          ","            ",,,0,0,"  ",0,"  ",,,32840,0.00000,0.0000,0.0000,0.00000," ",0.00000," ",0.00,0.00000," ",0.00,1,0.00,"               ",0.00000,0.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00000,0.00000,0,NULL,0,NULL,NULL,NULL
18912,"10001       ","887            ",LDPE Grade A Film,40000.000000000000,L,0.14000,L,5600.00,0.07000000000000,L,2800.00,40000.000000000000,"L         ","NULL        ",32841,No Pellets - Must Be Dry!,USD,5600.00,USD,2800.00,0,"   ","Clear     ","    ","          ",0,"  ",0,"  ",0.0000,"0                        ",,"  ","            ",SEAL988776," ",F,"                              ","                              ","Bales                         ",0,0.00000,"                    ","                    ","            ","0              ",0,"TEST_SO1       ","5186           ",NULL,0,0,"                         ",X,1.00000,"BKG123                   ","                         ","CONT98765544                  ","  ","Clean          ","          ","            ",,,0,0,"  ",0,"  ",,,32840,0.00000,0.0000,0.0000,0.00000," ",0.00000," ",0.00,0.00000," ",0.00,1,0.00,"               ",0.00000,0.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00000,0.00000,0,NULL,0,NULL,NULL,NULL
576,"20279A      ","47             ",LDPE 98% Clear Stretch Film,16736.000000000000,L,0.27000,L,4518.72,0.17300000000000,L,2889.92,16736.000000000000,"L         ","NULL        ",941,,USD,4518.72,USD,2889.92,0,"   ","          ","    ","          ",0,"  ",0,"  ",0.0000,"0                        ",,"  ","            ",,F," ","                              ","                              ","                              ",0,0.00000,"                    ","                    ","            ","0              ",0,"TNT070113      ","               ",NULL,0,0,"                         ",B,25.00000,"                         ","                         ","                              ","  ","               ","          ","            ",,,0,0,"  ",0,"  ",,,NULL,0.00000,0.0000,0.0000,0.00000," ",0.00000," ",0.00,0.00000," ",0.00,1,0.00,"               ",0.00000,0.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00000,0.00000,NULL,NULL,0,NULL,NULL,NULL
577,"20279A      ","679            ",PET PURGE,2380.000000000000,L,0.18000,L,428.40,0.10000000000000,L,238.00,2380.000000000000,"L         ","NULL        ",NULL,Tare Weight Deducted 320 lbs,USD,428.40,USD,238.00,0,"   ","          ","    ","          ",0,"  ",0,"  ",0.0000,"0                        ",,"  ","            ",," ",F,"                              ","                              ","                              ",0,0.00000,"                    ","                    ","            ","0              ",0,"               ","               ",NULL,0,0,"                         ",G,3.00000,"                         ","                         ","                              ","  ","               ","          ","            ",,,0,0,"  ",0,"  ",,,NULL,0.00000,0.0000,0.0000,0.00000," ",0.00000," ",0.00,0.00000," ",0.00,1,0.00,"               ",0.00000,0.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00000,0.00000,NULL,NULL,0,NULL,NULL,NULL
578,"20279A      ","41             ",LDPE 98% Clear Stretch Film,1360.000000000000,L,0.27000,L,367.20,0.10000000000000,L,136.00,1360.000000000000,"L         ","NULL        ",942,,USD,367.20,USD,136.00,0,"   ","          ","    ","          ",0,"  ",0,"  ",0.0000,"0                        ",,"  ","            ",," ",F,"                              ","                              ","                              ",0,0.00000,"                    ","                    ","            ","0              ",0,"TNT070113      ","               ",NULL,0,0,"                         ",B,3.00000,"                         ","                         ","                              ","  ","               ","          ","            ",,,0,0,"  ",0,"  ",,,NULL,0.00000,0.0000,0.0000,0.00000," ",0.00000," ",0.00,0.00000," ",0.00,1,0.00,"               ",0.00000,0.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00000,0.00000,NULL,NULL,0,NULL,NULL,NULL
579,"20279A      ","48             ",LDPE 99% Clear Stretch Film,13385.000000000000,L,0.29000,L,3881.65,0.02700000000000,L,356.00,13385.000000000000,"L         ","NULL        ",939,,USD,3881.65,USD,356.00,0,"   ","          ","    ","          ",0,"  ",0,"  ",0.0000,"0                        ",,"  ","            ",," ",F,"                              ","                              ","                              ",0,0.00000,"                    ","                    ","            ","0              ",0,"TNT070113      ","               ",NULL,0,0,"                         ",B,10.00000,"                         ","                         ","                              ","  ","               ","          ","            ",,,0,0,"  ",0,"  ",,,NULL,0.00000,0.0000,0.0000,0.00000," ",0.00000," ",0.00,0.00000," ",0.00,1,0.00,"               ",0.00000,0.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00000,0.00000,NULL,NULL,0,NULL,NULL,NULL
580,"20279A      ","41             ",LDPE 97% Clear Stretch Film,3480.000000000000,L,0.22500,L,783.00,0.14000000000000,L,487.20,3480.000000000000,"L         ","NULL        ",945,,USD,783.00,USD,487.20,0,"   ","          ","    ","          ",0,"  ",0,"  ",0.0000,"0                        ",,"  ","            ",,F," ","                              ","                              ","                              ",0,0.00000,"                    ","                    ","            ","0              ",0,"TNT070113      ","               ",NULL,0,0,"                         ",B,3.00000,"                         ","                         ","                              ","  ","               ","          ","            ",,,0,0,"  ",0,"  ",,,NULL,0.00000,0.0000,0.0000,0.00000," ",0.00000," ",0.00,0.00000," ",0.00,1,0.00,"               ",0.00000,0.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00000,0.00000,NULL,NULL,0,NULL,NULL,NULL
581,"20279A      ","41             ",LDPE 95% Clear Stretch Film,3360.000000000000,L,0.17000,L,571.20,0.09000000000000,L,302.40,3360.000000000000,"L         ","NULL        ",947,,USD,571.20,USD,302.40,0,"   ","          ","    ","          ",0,"  ",0,IN,0.0000,"0                        ",,"  ","            ",,F," ","                              ","                              ","                              ",0,0.00000,"                    ","                    ","            ","0              ",0,"TNT070113      ","               ",NULL,0,0,"                         ",B,2.00000,"                         ","                         ","                              ","  ","               ","          ","            ",,FT,0,0,"  ",0,"  ",,,NULL,0.00000,0.0000,0.0000,0.00000," ",0.00000," ",0.00,0.00000," ",0.00,1,0.00,"               ",0.00000,0.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00000,0.00000,NULL,NULL,0,NULL,NULL,NULL
1349,"20323A      ","7              ",LDPE Hoop House Film,47540.000000000000,L,0.12000,L,5704.80,0.04100000000000,L,1906.01,46240.000000000000,"L         ","NULL        ",2082,,USD,5704.80,USD,1906.01,0,"   ","          ","    ","          ",0,"  ",0,"  ",0.0000,"0                        ",,"  ","            ",076891," ",F,"                              ","                              ","                              ",0,0.00000,"                    ","                    ","            ","0              ",0,"TOP090313-SP1  ","               ",NULL,0,0,"                         ",B,20.00000,"                         ","                         ","TRLU8034431                   ","  ","               ","          ","            ",,,0,0,"  ",0,"  ",,,NULL,0.00000,0.0000,0.0000,0.00000," ",0.00000," ",0.00,0.00000," ",0.00,1,0.00,"               ",0.00000,0.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1121,"20564       ","61             ",LDPE/Nylon Film,42480.000000000000,L,0.12000,L,5097.60,0.06500000000000,L,2761.20,42480.000000000000,"L         ","NULL        ",1758,,USD,5097.60,USD,2761.20,0,"   ","          ","    ","          ",0,"  ",0,"  ",0.0000,"0                        ",,"  ","            ",PRI006365," ",F,"                              ","                              ","                              ",0,0.00000,"                    ","                    ","            ","0              ",0,"10174          ","UCS90478       ",NULL,0,0,"                         ",B,28.00000,"8007893830               ","                         ","BMOU5127812                   ","  ","               ","          ","            ",,,0,0,"  ",0,"  ",,,1756,0.00000,0.0000,0.0000,0.00000," ",0.00000," ",0.00,0.00000," ",0.00,1,0.00,"               ",0.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1127,"20565       ","41             ",LDPE 98% Clear Stretch Film,8910.000000000000,L,0.17000,L,1514.70,0.17000000000000,L,1514.70,8910.000000000000,"L         ","NULL        ",NULL,,USD,1514.70,USD,1514.70,0,"   ","          ","    ","          ",0,"  ",0,"  ",0.0000,"0                        ",,"  ","            ",," ",F,"                              ","                              ","                              ",0,0.00000,"                    ","                    ","            ","0              ",0,"               ","90479          ",NULL,0,0,"20565-1                  ",X,1.00000,"                         ","                         ","                              ","  ","               ","          ","            ",,,0,0,"  ",0,"  ",,,1761,0.00000,0.0000,0.0000,0.00000," ",0.00000," ",0.00,0.00000," ",0.00,1,0.00,"               ",0.00000,0.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1231,"20565-2     ","41             ",LDPE 99% Clear Stretch Film,2017.000000000000,L,0.00000,L,0.00,0.00000000000000,L,0.00,2017.000000000000,"L         ","NULL        ",NULL,,USD,0.00,USD,0.00,0,"   ","          ","    ","          ",0,"  ",0,"  ",0.0000,"0                        ",,"  ","            ",," "," ","(none)                        ","(none)                        ","                              ",0,0.00000,"                    ","                    ","            ","0              ",0,"               ","90532          ",NULL,0,0,"20565-2-1                ",B,2.00000,"                         ","                         ","                              ","  ","               ","          ","            ",,,0,0,"  ",0,"  ",,,1895,0.00000,0.0000,0.0000,0.00000," ",0.00000," ",0.00,0.00000," ",0.00,1,0.00,"               ",0.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1163,"20565A      ","41             ",LDPE 98% Clear Stretch Film,8910.000000000000,L,0.28000,L,2494.80,0.17000000000000,L,1514.70,8910.000000000000,"L         ","NULL        ",1685,BOOKING 8007847320,USD,2494.80,USD,1514.70,0,"   ","          ","    ","          ",0,"  ",0,"  ",0.0000,"0                        ",,"  ","            ",FMF000651," ",F,"                              ","                              ","                              ",0,0.00000,"                    ","                    ","            ","0              ",0,"TNT081213      ","               ",NULL,0,0,"                         ",B,1.00000,"                         ","                         ","CBHU8164131                   ","  ","               ","          ","            ",,,0,0,"  ",0,"  ",,,NULL,0.00000,0.0000,0.0000,0.00000," ",0.00000," ",0.00,0.00000," ",0.00,1,0.00,"               ",0.00000,0.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1164,"20565A      ","48             ",LDPE 99% Clear Stretch Film,13970.000000000000,L,0.30000,L,4191.00,0.12300000000000,L,1720.45,13970.000000000000,"L         ","NULL        ",1684,,USD,4191.00,USD,1720.45,0,"   ","          ","    ","          ",0,"  ",0,"  ",0.0000,"0                        ",,"  ","            ",," ",F,"                              ","                              ","                              ",0,0.00000,"                    ","                    ","            ","0              ",0,"TNT081213      ","               ",NULL,0,0,"                         ",B,10.00000,"                         ","                         ","                              ","  ","               ","          ","            ",,,0,0,"  ",0,"  ",,,NULL,0.00000,0.0000,0.0000,0.00000," ",0.00000," ",0.00,0.00000," ",0.00,1,0.00,"               ",0.00000,0.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1165,"20565A      ","47             ",LDPE 98% Clear Stretch Film,12496.000000000000,L,0.28000,L,3498.88,0.17000000000000,L,2124.32,12496.000000000000,"L         ","NULL        ",1686,,USD,3498.88,USD,2124.32,0,"   ","          ","    ","          ",0,"  ",0,"  ",0.0000,"0                        ",,"  ","            ",," ",F,"                              ","                              ","                              ",0,0.00000,"                    ","                    ","            ","0              ",0,"TNT081213      ","               ",NULL,0,0,"                         ",B,10.00000,"                         ","                         ","                              ","  ","               ","          ","            ",,,0,0,"  ",0,"  ",,,NULL,0.00000,0.0000,0.0000,0.00000," ",0.00000," ",0.00,0.00000," ",0.00,1,0.00,"               ",0.00000,0.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1219,"20565A      ","41             ",LDPE 97% Clear Stretch Film,2156.000000000000,L,0.23500,L,506.66,0.10000000000000,L,215.60,2156.000000000000,"L         ","NULL        ",1690,PO# TNT081213,USD,506.66,USD,215.60,0,"   ","          ","    ","          ",0,"  ",0,"  ",0.0000,"0                        ",,"  ","            ",," ",F,"(none)                        ","(none)                        ","                              ",0,0.00000,"                    ","                    ","            ","0              ",0,"TNT081213      ","               ",NULL,0,0,"                         ",B,1.00000,"                         ","                         ","                              ","  ","               ","          ","            ",,,0,0,"  ",0,"  ",,,NULL,0.00000,0.0000,0.0000,0.00000," ",0.00000," ",0.00,0.00000," ",0.00,1,0.00,"               ",0.00000,0.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1232,"20565A      ","41             ",LDPE 99% Clear Stretch FIlm,2017.000000000000,L,0.30000,L,605.10,0.00000000000000,L,0.00,2017.000000000000,"L         ","NULL        ",1683,PO# TNT081213,USD,605.10,USD,0.00,0,"   ","          ","    ","          ",0,"  ",0,"  ",0.0000,"0                        ",,"  ","            ",," ",F,"                              ","                              ","                              ",0,0.00000,"                    ","                    ","            ","0              ",0,"TNT081213      ","               ",NULL,0,0,"                         ",B,2.00000,"                         ","                         ","                              ","  ","               ","          ","            ",,,0,0,"  ",0,"  ",,,NULL,0.00000,0.0000,0.0000,0.00000," ",0.00000," ",0.00,0.00000," ",0.00,1,0.00,"               ",0.00000,0.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
